,id,commence_time,home_team,away_team,Player Name,point,over price,under price
0,4a4a2472a449232216e801c0081d6aeb,2024-11-26 00:00:00+00:00,Charlotte Hornets,Orlando Magic,Franz Wagner,6.5,2.06,1.74
1,4a4a2472a449232216e801c0081d6aeb,2024-11-26 00:00:00+00:00,Charlotte Hornets,Orlando Magic,LaMelo Ball,7.5,2.22,1.6400000000000001
2,4a4a2472a449232216e801c0081d6aeb,2024-11-26 00:00:00+00:00,Charlotte Hornets,Orlando Magic,Brandon Miller,3.5,2.46,1.53
3,7756376eb4f2e1e0038fbe527931285f,2024-11-26 00:00:00+00:00,Detroit Pistons,Toronto Raptors,Jaden Ivey,5.5,2.12,1.7000000000000002
4,7756376eb4f2e1e0038fbe527931285f,2024-11-26 00:00:00+00:00,Detroit Pistons,Toronto Raptors,Jakob Poeltl,2.5,2.12,1.7000000000000002
5,7756376eb4f2e1e0038fbe527931285f,2024-11-26 00:00:00+00:00,Detroit Pistons,Toronto Raptors,Scottie Barnes,5.5,1.8,1.98
6,7756376eb4f2e1e0038fbe527931285f,2024-11-26 00:00:00+00:00,Detroit Pistons,Toronto Raptors,R.J. Barrett,4.5,1.83,1.94
7,db6b727fdd113e43ea377b627aa6b9a5,2024-11-26 00:00:00+00:00,Indiana Pacers,New Orleans Pelicans,Pascal Siakam,3.5,2.18,1.67
8,db6b727fdd113e43ea377b627aa6b9a5,2024-11-26 00:00:00+00:00,Indiana Pacers,New Orleans Pelicans,Brandon Ingram,5.5,1.77,2.02
9,db6b727fdd113e43ea377b627aa6b9a5,2024-11-26 00:00:00+00:00,Indiana Pacers,New Orleans Pelicans,Tyrese Haliburton,8.5,1.7000000000000002,2.12
10,0563c24a2934af84c792fb58df7fe593,2024-11-26 00:30:00+00:00,Atlanta Hawks,Dallas Mavericks,Trae Young,11.5,1.88,1.88
11,0563c24a2934af84c792fb58df7fe593,2024-11-26 00:30:00+00:00,Atlanta Hawks,Dallas Mavericks,Jalen Johnson,4.5,1.9300000000000002,1.85
12,0563c24a2934af84c792fb58df7fe593,2024-11-26 00:30:00+00:00,Atlanta Hawks,Dallas Mavericks,Dyson Daniels,3.5,2.42,1.54
13,0563c24a2934af84c792fb58df7fe593,2024-11-26 00:30:00+00:00,Atlanta Hawks,Dallas Mavericks,Kyrie Irving,6.5,1.8,1.98
14,640b97f9acd0a423b80942157388230e,2024-11-26 00:30:00+00:00,Boston Celtics,Los Angeles Clippers,Kevin Porter Jr.,2.5,1.6,2.3
15,640b97f9acd0a423b80942157388230e,2024-11-26 00:30:00+00:00,Boston Celtics,Los Angeles Clippers,Jayson Tatum,5.5,1.87,1.9
16,640b97f9acd0a423b80942157388230e,2024-11-26 00:30:00+00:00,Boston Celtics,Los Angeles Clippers,Jrue Holiday,3.5,1.88,1.88
17,640b97f9acd0a423b80942157388230e,2024-11-26 00:30:00+00:00,Boston Celtics,Los Angeles Clippers,James Harden,7.5,1.77,2.02
18,640b97f9acd0a423b80942157388230e,2024-11-26 00:30:00+00:00,Boston Celtics,Los Angeles Clippers,Kris Dunn,3.5,2.44,1.54
19,640b97f9acd0a423b80942157388230e,2024-11-26 00:30:00+00:00,Boston Celtics,Los Angeles Clippers,Derrick White,4.5,2.3,1.6
20,640b97f9acd0a423b80942157388230e,2024-11-26 00:30:00+00:00,Boston Celtics,Los Angeles Clippers,Jaylen Brown,3.5,1.76,2.04
21,640b97f9acd0a423b80942157388230e,2024-11-26 00:30:00+00:00,Boston Celtics,Los Angeles Clippers,Payton Pritchard,2.5,1.5899999999999999,2.32
22,6962b115d0e0a3d42ab6d7edf72a820f,2024-11-26 01:00:00+00:00,Memphis Grizzlies,Portland Trail Blazers,Shaedon Sharpe,2.5,2.18,1.67
23,6962b115d0e0a3d42ab6d7edf72a820f,2024-11-26 01:00:00+00:00,Memphis Grizzlies,Portland Trail Blazers,Anfernee Simons,5.5,2.26,1.62
24,6962b115d0e0a3d42ab6d7edf72a820f,2024-11-26 01:00:00+00:00,Memphis Grizzlies,Portland Trail Blazers,Jerami Grant,2.5,1.98,1.8
25,4548309c59e38d9bb091bde61ea421dc,2024-11-26 02:00:00+00:00,Denver Nuggets,New York Knicks,Josh Hart,5.5,1.77,2.02
26,4548309c59e38d9bb091bde61ea421dc,2024-11-26 02:00:00+00:00,Denver Nuggets,New York Knicks,Jalen Brunson,7.5,2.16,1.6800000000000002
27,4548309c59e38d9bb091bde61ea421dc,2024-11-26 02:00:00+00:00,Denver Nuggets,New York Knicks,Jamal Murray,5.5,1.78,2.0
28,4548309c59e38d9bb091bde61ea421dc,2024-11-26 02:00:00+00:00,Denver Nuggets,New York Knicks,Karl-Anthony Towns,2.5,1.72,2.08
29,4548309c59e38d9bb091bde61ea421dc,2024-11-26 02:00:00+00:00,Denver Nuggets,New York Knicks,Mikal Bridges,3.5,2.26,1.62
30,4548309c59e38d9bb091bde61ea421dc,2024-11-26 02:00:00+00:00,Denver Nuggets,New York Knicks,Nikola Jokic,10.5,2.16,1.6800000000000002
31,4548309c59e38d9bb091bde61ea421dc,2024-11-26 02:00:00+00:00,Denver Nuggets,New York Knicks,Michael Porter Jr,2.5,1.98,1.8
32,4548309c59e38d9bb091bde61ea421dc,2024-11-26 02:00:00+00:00,Denver Nuggets,New York Knicks,Russell Westbrook,5.5,1.98,1.8
33,787144f993e9c92a0ee844b8f204f702,2024-11-26 03:00:00+00:00,Golden State Warriors,Brooklyn Nets,Stephen Curry,6.5,2.14,1.6800000000000002
34,787144f993e9c92a0ee844b8f204f702,2024-11-26 03:00:00+00:00,Golden State Warriors,Brooklyn Nets,Cam Thomas,3.5,1.9300000000000002,1.85
35,787144f993e9c92a0ee844b8f204f702,2024-11-26 03:00:00+00:00,Golden State Warriors,Brooklyn Nets,Draymond Green,5.5,1.71,2.1
36,a5a334c286280111c77ec6ea1d8fc8b9,2024-11-26 03:00:00+00:00,Sacramento Kings,Oklahoma City Thunder,De'Aaron Fox,5.5,2.02,1.77
37,a5a334c286280111c77ec6ea1d8fc8b9,2024-11-26 03:00:00+00:00,Sacramento Kings,Oklahoma City Thunder,Jalen Williams,4.5,1.6800000000000002,2.16
38,a5a334c286280111c77ec6ea1d8fc8b9,2024-11-26 03:00:00+00:00,Sacramento Kings,Oklahoma City Thunder,Domantas Sabonis,6.5,2.12,1.7000000000000002
39,a5a334c286280111c77ec6ea1d8fc8b9,2024-11-26 03:00:00+00:00,Sacramento Kings,Oklahoma City Thunder,DeMar DeRozan,3.5,2.02,1.77
40,a5a334c286280111c77ec6ea1d8fc8b9,2024-11-26 03:00:00+00:00,Sacramento Kings,Oklahoma City Thunder,Shai Gilgeous-Alexander,5.5,1.8,1.98
41,8371571bb6059f03debc55b594422565,2024-11-27 00:00:00+00:00,Washington Wizards,Chicago Bulls,De'Aaron Fox,5.5,2.02,1.77
42,8371571bb6059f03debc55b594422565,2024-11-27 00:00:00+00:00,Washington Wizards,Chicago Bulls,Jalen Williams,4.5,1.6800000000000002,2.16
43,8371571bb6059f03debc55b594422565,2024-11-27 00:00:00+00:00,Washington Wizards,Chicago Bulls,Domantas Sabonis,6.5,2.12,1.7000000000000002
44,8371571bb6059f03debc55b594422565,2024-11-27 00:00:00+00:00,Washington Wizards,Chicago Bulls,DeMar DeRozan,3.5,2.02,1.77
45,8371571bb6059f03debc55b594422565,2024-11-27 00:00:00+00:00,Washington Wizards,Chicago Bulls,Shai Gilgeous-Alexander,5.5,1.8,1.98
46,979282582fedc5d942f4f0f2f22763ee,2024-11-27 00:30:00+00:00,Miami Heat,Milwaukee Bucks,De'Aaron Fox,5.5,2.02,1.77
47,979282582fedc5d942f4f0f2f22763ee,2024-11-27 00:30:00+00:00,Miami Heat,Milwaukee Bucks,Jalen Williams,4.5,1.6800000000000002,2.16
48,979282582fedc5d942f4f0f2f22763ee,2024-11-27 00:30:00+00:00,Miami Heat,Milwaukee Bucks,Domantas Sabonis,6.5,2.12,1.7000000000000002
49,979282582fedc5d942f4f0f2f22763ee,2024-11-27 00:30:00+00:00,Miami Heat,Milwaukee Bucks,DeMar DeRozan,3.5,2.02,1.77
50,979282582fedc5d942f4f0f2f22763ee,2024-11-27 00:30:00+00:00,Miami Heat,Milwaukee Bucks,Shai Gilgeous-Alexander,5.5,1.8,1.98
51,312350cf1c97873d6cb81224bac3873e,2024-11-27 01:00:00+00:00,Minnesota Timberwolves,Houston Rockets,De'Aaron Fox,5.5,2.02,1.77
52,312350cf1c97873d6cb81224bac3873e,2024-11-27 01:00:00+00:00,Minnesota Timberwolves,Houston Rockets,Jalen Williams,4.5,1.6800000000000002,2.16
53,312350cf1c97873d6cb81224bac3873e,2024-11-27 01:00:00+00:00,Minnesota Timberwolves,Houston Rockets,Domantas Sabonis,6.5,2.12,1.7000000000000002
54,312350cf1c97873d6cb81224bac3873e,2024-11-27 01:00:00+00:00,Minnesota Timberwolves,Houston Rockets,DeMar DeRozan,3.5,2.02,1.77
55,312350cf1c97873d6cb81224bac3873e,2024-11-27 01:00:00+00:00,Minnesota Timberwolves,Houston Rockets,Shai Gilgeous-Alexander,5.5,1.8,1.98
56,0a3002d2aaa7b94c5c9c4d3bf792ac7d,2024-11-27 02:00:00+00:00,Utah Jazz,San Antonio Spurs,De'Aaron Fox,5.5,2.02,1.77
57,0a3002d2aaa7b94c5c9c4d3bf792ac7d,2024-11-27 02:00:00+00:00,Utah Jazz,San Antonio Spurs,Jalen Williams,4.5,1.6800000000000002,2.16
58,0a3002d2aaa7b94c5c9c4d3bf792ac7d,2024-11-27 02:00:00+00:00,Utah Jazz,San Antonio Spurs,Domantas Sabonis,6.5,2.12,1.7000000000000002
59,0a3002d2aaa7b94c5c9c4d3bf792ac7d,2024-11-27 02:00:00+00:00,Utah Jazz,San Antonio Spurs,DeMar DeRozan,3.5,2.02,1.77
60,0a3002d2aaa7b94c5c9c4d3bf792ac7d,2024-11-27 02:00:00+00:00,Utah Jazz,San Antonio Spurs,Shai Gilgeous-Alexander,5.5,1.8,1.98
61,0ae85f4502bca2d13e62d2e35c94744c,2024-11-27 03:00:00+00:00,Phoenix Suns,Los Angeles Lakers,De'Aaron Fox,5.5,2.02,1.77
62,0ae85f4502bca2d13e62d2e35c94744c,2024-11-27 03:00:00+00:00,Phoenix Suns,Los Angeles Lakers,Jalen Williams,4.5,1.6800000000000002,2.16
63,0ae85f4502bca2d13e62d2e35c94744c,2024-11-27 03:00:00+00:00,Phoenix Suns,Los Angeles Lakers,Domantas Sabonis,6.5,2.12,1.7000000000000002
64,0ae85f4502bca2d13e62d2e35c94744c,2024-11-27 03:00:00+00:00,Phoenix Suns,Los Angeles Lakers,DeMar DeRozan,3.5,2.02,1.77
65,0ae85f4502bca2d13e62d2e35c94744c,2024-11-27 03:00:00+00:00,Phoenix Suns,Los Angeles Lakers,Shai Gilgeous-Alexander,5.5,1.8,1.98
66,973a6ea86af7d9e2bf4c52509822f5bf,2024-12-25 17:00:00+00:00,New York Knicks,San Antonio Spurs,De'Aaron Fox,5.5,2.02,1.77
67,973a6ea86af7d9e2bf4c52509822f5bf,2024-12-25 17:00:00+00:00,New York Knicks,San Antonio Spurs,Jalen Williams,4.5,1.6800000000000002,2.16
68,973a6ea86af7d9e2bf4c52509822f5bf,2024-12-25 17:00:00+00:00,New York Knicks,San Antonio Spurs,Domantas Sabonis,6.5,2.12,1.7000000000000002
69,973a6ea86af7d9e2bf4c52509822f5bf,2024-12-25 17:00:00+00:00,New York Knicks,San Antonio Spurs,DeMar DeRozan,3.5,2.02,1.77
70,973a6ea86af7d9e2bf4c52509822f5bf,2024-12-25 17:00:00+00:00,New York Knicks,San Antonio Spurs,Shai Gilgeous-Alexander,5.5,1.8,1.98
71,07a07eaa8f786d68cb371107f36f5b33,2024-12-25 19:30:00+00:00,Dallas Mavericks,Minnesota Timberwolves,De'Aaron Fox,5.5,2.02,1.77
72,07a07eaa8f786d68cb371107f36f5b33,2024-12-25 19:30:00+00:00,Dallas Mavericks,Minnesota Timberwolves,Jalen Williams,4.5,1.6800000000000002,2.16
73,07a07eaa8f786d68cb371107f36f5b33,2024-12-25 19:30:00+00:00,Dallas Mavericks,Minnesota Timberwolves,Domantas Sabonis,6.5,2.12,1.7000000000000002
74,07a07eaa8f786d68cb371107f36f5b33,2024-12-25 19:30:00+00:00,Dallas Mavericks,Minnesota Timberwolves,DeMar DeRozan,3.5,2.02,1.77
75,07a07eaa8f786d68cb371107f36f5b33,2024-12-25 19:30:00+00:00,Dallas Mavericks,Minnesota Timberwolves,Shai Gilgeous-Alexander,5.5,1.8,1.98
76,6f66bc2154fb45b2047e1c1c5afcdc38,2024-12-25 22:00:00+00:00,Boston Celtics,Philadelphia 76ers,De'Aaron Fox,5.5,2.02,1.77
77,6f66bc2154fb45b2047e1c1c5afcdc38,2024-12-25 22:00:00+00:00,Boston Celtics,Philadelphia 76ers,Jalen Williams,4.5,1.6800000000000002,2.16
78,6f66bc2154fb45b2047e1c1c5afcdc38,2024-12-25 22:00:00+00:00,Boston Celtics,Philadelphia 76ers,Domantas Sabonis,6.5,2.12,1.7000000000000002
79,6f66bc2154fb45b2047e1c1c5afcdc38,2024-12-25 22:00:00+00:00,Boston Celtics,Philadelphia 76ers,DeMar DeRozan,3.5,2.02,1.77
80,6f66bc2154fb45b2047e1c1c5afcdc38,2024-12-25 22:00:00+00:00,Boston Celtics,Philadelphia 76ers,Shai Gilgeous-Alexander,5.5,1.8,1.98
81,bc6f994bad539db5054c8b750c437fb8,2024-12-26 01:00:00+00:00,Golden State Warriors,Los Angeles Lakers,De'Aaron Fox,5.5,2.02,1.77
82,bc6f994bad539db5054c8b750c437fb8,2024-12-26 01:00:00+00:00,Golden State Warriors,Los Angeles Lakers,Jalen Williams,4.5,1.6800000000000002,2.16
83,bc6f994bad539db5054c8b750c437fb8,2024-12-26 01:00:00+00:00,Golden State Warriors,Los Angeles Lakers,Domantas Sabonis,6.5,2.12,1.7000000000000002
84,bc6f994bad539db5054c8b750c437fb8,2024-12-26 01:00:00+00:00,Golden State Warriors,Los Angeles Lakers,DeMar DeRozan,3.5,2.02,1.77
85,bc6f994bad539db5054c8b750c437fb8,2024-12-26 01:00:00+00:00,Golden State Warriors,Los Angeles Lakers,Shai Gilgeous-Alexander,5.5,1.8,1.98
86,22a9b650e64ca15cb0c83dc0148a571e,2024-12-26 03:30:00+00:00,Phoenix Suns,Denver Nuggets,De'Aaron Fox,5.5,2.02,1.77
87,22a9b650e64ca15cb0c83dc0148a571e,2024-12-26 03:30:00+00:00,Phoenix Suns,Denver Nuggets,Jalen Williams,4.5,1.6800000000000002,2.16
88,22a9b650e64ca15cb0c83dc0148a571e,2024-12-26 03:30:00+00:00,Phoenix Suns,Denver Nuggets,Domantas Sabonis,6.5,2.12,1.7000000000000002
89,22a9b650e64ca15cb0c83dc0148a571e,2024-12-26 03:30:00+00:00,Phoenix Suns,Denver Nuggets,DeMar DeRozan,3.5,2.02,1.77
90,22a9b650e64ca15cb0c83dc0148a571e,2024-12-26 03:30:00+00:00,Phoenix Suns,Denver Nuggets,Shai Gilgeous-Alexander,5.5,1.8,1.98
